video_url,duration,description,hours,id,video_path,success,num_frames,height,width,aspect_ratio,resolution,csv_ori
https://www.youtube.com/watch?v=KQ-Mm-O6EhI,1:04:26,东京老城区的蓝天：完美的一日步行 |日本 | 4K/HDR，带地图和字幕,1.073888888888889,KQ-Mm-O6EhI,/share/wjh/raw_videos/total_done_sample_apd_1/KQ-Mm-O6EhI.webm,False,0,0,0,,,total_done_sample_200_62
https://www.youtube.com/watch?v=UO9u24-EOEk,1:05:02,Japan - Kanagawa evening walk in Musashi-Kosugi • 4K HDR,1.083888888888889,UO9u24-EOEk,/share/wjh/raw_videos/total_done_sample_apd_1/UO9u24-EOEk.webm,False,0,0,0,,,total_done_sample_200_62
https://www.youtube.com/watch?v=qZYO66vLzpI,42:06,Relaxing Walk Through American Neighborhoods in Fall | Nature Sounds for Sleep and Study,0.7016666666666667,qZYO66vLzpI,/share/wjh/raw_videos/total_done_sample_apd_1/qZYO66vLzpI.webm,False,0,0,0,,,total_done_sample_200_62
https://www.youtube.com/watch?v=9XCQTeNjXKo,22:09,TOUR INSIDE A PRESTIGIOUS HOUSE FOR SALE W/ VAULTED CEILINGS | $3M,0.3691666666666666,9XCQTeNjXKo,/share/wjh/raw_videos/total_done_sample_apd_1/9XCQTeNjXKo.webm,False,0,0,0,,,total_done_sample_200_73
https://www.youtube.com/watch?v=HdG5ZGH2O9s,23:47,"⇨🇭瑞士自驾游_苏黎世到Hirzel, Horgen |瑞士风景",0.3963888888888889,HdG5ZGH2O9s,/share/wjh/raw_videos/total_done_sample_apd_1/HdG5ZGH2O9s.webm,False,0,0,0,,,total_done_sample_200_73
https://www.youtube.com/watch?v=YBXWgnT8ibQ,38:18,4K HDR Hidden waterfall in the mountains Japan - Nature Sounds,0.6383333333333333,YBXWgnT8ibQ,/share/wjh/raw_videos/total_done_sample_apd_1/YBXWgnT8ibQ.webm,False,0,0,0,,,total_done_sample_200_28
https://www.youtube.com/watch?v=nYn2_mt4wIQ,18:47,INSIDE A BREATHTAKING LUXURY MASTERPIECE HOUSE TOUR NEAR DALLAS TEXAS!,0.3130555555555555,nYn2_mt4wIQ,/share/wjh/raw_videos/total_done_sample_apd_1/nYn2_mt4wIQ.webm,False,0,0,0,,,total_done_sample_200_28
https://www.youtube.com/watch?v=eCNLQGsIoAE,33:48,【4K HDR】Walk in Kyoto Kifune Shrine (京都散歩) - Summer 2020,0.5633333333333334,eCNLQGsIoAE,/share/wjh/raw_videos/total_done_sample_apd_1/eCNLQGsIoAE.mp4,False,0,0,0,,,total_done_sample_200_28
https://www.youtube.com/watch?v=opRHWdcjEnE,1:07:45,Snowy Morning Walk at Changdeokgung Palace Winter Stroll in Seoul | 4K HDR,1.1291666666666669,opRHWdcjEnE,/share/wjh/raw_videos/total_done_sample_apd_1/opRHWdcjEnE.webm,False,0,0,0,,,total_done_sample_200_28
https://www.youtube.com/watch?v=Q2_S6bKrc64,1:15:25,"Tokyo Harumi Night Walk, Japan • 4K HDR",1.2569444444444444,Q2_S6bKrc64,/share/wjh/raw_videos/total_done_sample_apd_1/Q2_S6bKrc64.webm,False,0,0,0,,,total_done_sample_200_116
https://www.youtube.com/watch?v=B6QTKQPhQpM,1:52:29,东京 若叶 散步 [4K HDR],1.8747222222222224,B6QTKQPhQpM,/share/wjh/raw_videos/total_done_sample_apd_1/B6QTKQPhQpM.webm,False,0,0,0,,,total_done_sample_200_72
https://www.youtube.com/watch?v=asximPRW3MM,29:43,【4K HDR】Tokyo Japan - Meguro River Cherry Blossoms Evening Walk Tour,0.4952777777777777,asximPRW3MM,/share/wjh/raw_videos/total_done_sample_apd_1/asximPRW3MM.webm,False,0,0,0,,,total_done_sample_200_72
https://www.youtube.com/watch?v=-O2yHsMQSbE,1:06:10,"Tokyo Omorihoncho Evening Walk, Japan • 4K HDR",1.102777777777778,-O2yHsMQSbE,/share/wjh/raw_videos/total_done_sample_apd_1/-O2yHsMQSbE.webm,False,0,0,0,,,total_done_sample_200_72
https://www.youtube.com/watch?v=fk1PfzBgWPQ,55:07,Japan - Tokyo Minato Night Walk • 4K HDR,0.918611111111111,fk1PfzBgWPQ,/share/wjh/raw_videos/total_done_sample_apd_1/fk1PfzBgWPQ.webm,False,0,0,0,,,total_done_sample_200_72
https://www.youtube.com/watch?v=EjY-tILXJCU,1:07:43,Tokyo Japan - Shinjuku Summer Night Walk 2024 • 4K HDR,1.1286111111111112,EjY-tILXJCU,/share/wjh/raw_videos/total_done_sample_apd_1/EjY-tILXJCU.webm,False,0,0,0,,,total_done_sample_200_72
https://www.youtube.com/watch?v=HOJcSfyv0Hs,56:28,"Summer night walk in Shibuya, Tokyo Japan • 4K HDR",0.9411111111111112,HOJcSfyv0Hs,/share/wjh/raw_videos/total_done_sample_apd_1/HOJcSfyv0Hs.webm,False,0,0,0,,,total_done_sample_200_39
