video_url,duration,description,hours,id
https://www.youtube.com/watch?v=YKtGFX3gQMc,1:51,Fianna Force front seat on-ride reverse ridercam 5K POV @60fps Emerald Park,0.0308333333333333,YKtGFX3gQMc
https://www.youtube.com/watch?v=A944sScL0Js,2:05,Fianna Force front seat on-ride 5K POV @60fps Emerald Park,0.0347222222222222,A944sScL0Js
https://www.youtube.com/watch?v=nPPzVKDYvmI,1:30,Mahuka back seat on-ride reverse ridercam 5K POV @60fps Walibi Rhône-Alpes Rhone-Alpes,0.025,nPPzVKDYvmI
https://www.youtube.com/watch?v=zna08m9NFeE,1:18,Mahuka front seat on-ride 5K POV @60fps Walibi Rhône-Alpes Rhone-Alpes,0.0216666666666666,zna08m9NFeE
https://www.youtube.com/watch?v=11KsFJ0oeL8,3:59,Voltron front seat on-ride reverse ridercam 5K POV @60fps Europa Park,0.0663888888888888,11KsFJ0oeL8
https://www.youtube.com/watch?v=MQEibEvSwSQ,3:36,Voltron front seat on-ride 5K POV @60fps Europa Park,0.06,MQEibEvSwSQ
https://www.youtube.com/watch?v=fxG6bWN90RI,2:25,Rutschebanen front seat on-ride 5K POV @60fps Tivoli Gardens,0.0402777777777777,fxG6bWN90RI
https://www.youtube.com/watch?v=NSTrbLV4yV0,3:43,Desperado Plunge front seat on-ride 5K POV @60fps Six Flags Great Escape,0.0619444444444444,NSTrbLV4yV0
https://www.youtube.com/watch?v=gjI3tFj1hww,1:58,Sasquatch Turbo Drop tower 5K POV @60fps Six Flags Great Escape,0.0327777777777777,gjI3tFj1hww
https://www.youtube.com/watch?v=r2P2PuuQeEw,1:30,Sasquatch Space Shot tower 5K POV @60fps Six Flags Great Escape,0.025,r2P2PuuQeEw
https://www.youtube.com/watch?v=45rnZUzLTIs,8:30,Adirondack Outlaw on-ride 5K POV @60fps Six Flags Great Escape,0.1416666666666666,45rnZUzLTIs
https://www.youtube.com/watch?v=kY8c5mHEZ4U,1:24,Frankie's Mine Train front seat on-ride 5K POV @60fps Six Flags Great Escape,0.0233333333333333,kY8c5mHEZ4U
https://www.youtube.com/watch?v=5Fq7-LFzUrc,2:30,Flashback front seat on-ride 5K POV @60fps Six Flags Great Escape,0.0416666666666666,5Fq7-LFzUrc
https://www.youtube.com/watch?v=TqXSnf_6CVw,1:50,Steamin' Demon front seat on-ride 5K POV @60fps Six Flags Great Escape,0.0305555555555555,TqXSnf_6CVw
https://www.youtube.com/watch?v=LOIrFDqZFSQ,2:52,Canyon Blaster front seat on-ride 5K POV @60fps Six Flags Great Escape,0.0477777777777777,LOIrFDqZFSQ
https://www.youtube.com/watch?v=V_5eFMgMVs4,2:57,Comet front seat on-ride 5K POV @60fps Six Flags Great Escape,0.0491666666666666,V_5eFMgMVs4
https://www.youtube.com/watch?v=wYZ-YLLcYHw,2:29,Bobcat front seat on-ride reverse ridercam 5K POV @60fps Six Flags Great Escape,0.0413888888888888,wYZ-YLLcYHw
https://www.youtube.com/watch?v=gFWAOHgkg1U,1:49,Bobcat back seat on-ride 5K POV @60fps Six Flags Great Escape,0.0302777777777777,gFWAOHgkg1U
https://www.youtube.com/watch?v=yCyyFX8-FMQ,2:04,Bobcat front seat on-ride 5K POV @60fps Six Flags Great Escape,0.0344444444444444,yCyyFX8-FMQ
https://www.youtube.com/watch?v=Y8vtMZDP0eY,1:37,Little Dipper front seat on-ride 5K POV @60fps Little Amerricka America,0.0269444444444444,Y8vtMZDP0eY
https://www.youtube.com/watch?v=_NNUgpS03XU,1:37,Mad Mouse front seat on-ride 5K POV @60fps Little Amerricka America,0.0269444444444444,_NNUgpS03XU
https://www.youtube.com/watch?v=_PExCiyYtZs,3:50,Meteor front seat on-ride 5K POV @60fps Little Amerricka America,0.0638888888888888,_PExCiyYtZs
https://www.youtube.com/watch?v=jrB_JigGE3c,1:14,Swiss Toboggan front seat on-ride 5K POV @60fps Little Amerricka America,0.0205555555555555,jrB_JigGE3c
https://www.youtube.com/watch?v=Wg9UpZffwyA,1:10,Mariehønen front seat on-ride 5K POV @60fps Bakken Mariehonen,0.0194444444444444,Wg9UpZffwyA
https://www.youtube.com/watch?v=APNQGMGBU5w,2:04,Vilde Mus front seat on-ride 5K POV @60fps Bakken,0.0344444444444444,APNQGMGBU5w
https://www.youtube.com/watch?v=kw5Z-9sdCTE,1:43,Phoenix Rising front seat on-ride 5K POV @60fps Busch Gardens Tampa,0.0286111111111111,kw5Z-9sdCTE
