video_url,duration,description,hours,id
https://www.youtube.com/watch?v=9NQLvXydTIg,1:28:29,DRIVING IN SWISS - Top 10 Most Beautiful Villages in Switzerland ‘ You Must Visit  (15)    4K,1.4747222222222225,9NQLvXydTIg
https://www.youtube.com/watch?v=qkk37zygVss,2:44:29,DRIVING IN SWISS  - 10 BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (8),2.741388888888889,qkk37zygVss
https://www.youtube.com/watch?v=c4FlAqGAqd4,2:26:15,DRIVING IN SWISS  - 10 BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (7),2.4375000000000004,c4FlAqGAqd4
https://www.youtube.com/watch?v=MB9g5HZVcwA,2:00:32,DRIVING IN SWISS  - 10 BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (6),2.008888888888889,MB9g5HZVcwA
https://www.youtube.com/watch?v=Ke7QWof6I8k,2:10:27,DRIVING IN SWISS  - 10 BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (4),2.1741666666666664,Ke7QWof6I8k
https://www.youtube.com/watch?v=aaktyflemMk,2:02:11,DRIVING IN SWISS  - 10 BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (3),2.036388888888889,aaktyflemMk
https://www.youtube.com/watch?v=34h0wQfl6K8,2:06:36,DRIVING IN SWISS  - 10 BEST PLACES  TO VISIT IN SWITZERLAND - 4K   (2),2.11,34h0wQfl6K8
https://www.youtube.com/watch?v=YaVQwOEfyps,1:10:16,DRIVING IN SWISS  - 9 BEST PLACES  TO VISIT IN SWITZERLAND - 4K    (1),1.1711111111111112,YaVQwOEfyps
https://www.youtube.com/watch?v=ZX7EBdnllTs,53:56,DRIVING IN SWISS  - 5 BEST PLACES  TO VISIT IN SWITZERLAND - 4K    (4),0.8988888888888888,ZX7EBdnllTs
https://www.youtube.com/watch?v=9WQLINXM91c,53:28,DRIVING IN SWISS  - 6 BEST PLACES  TO VISIT IN SWITZERLAND - 4K (5),0.8911111111111111,9WQLINXM91c
https://www.youtube.com/watch?v=4VeuJ9ysAGM,52:13,DRIVING IN SWISS  - 6 BEST PLACES  TO VISIT IN SWITZERLAND - 4K,0.8702777777777778,4VeuJ9ysAGM
https://www.youtube.com/watch?v=-fngDgitYZY,53:57,探索斋浦尔的皇家堡垒：琥珀宫和斋加尔堡,0.8991666666666667,-fngDgitYZY
https://www.youtube.com/watch?v=jGV4Xs1edmo,55:43,行走在埃及金字塔、吉萨金字塔群、吉萨、大开罗 4K 60fps,0.928611111111111,jGV4Xs1edmo
https://www.youtube.com/watch?v=SBfoZN5zcn8,48:51,从布鲁克林开车到泽西市，纽约州 - 新泽西州，美国,0.8141666666666667,SBfoZN5zcn8
https://www.youtube.com/watch?v=WMZJjJDvYhQ,52:59,黄昏时分在美国纽约市曼哈顿驾驶 I 4K 60fps,0.8830555555555556,WMZJjJDvYhQ
https://www.youtube.com/watch?v=dpsQ7jGwzHI,56:14,在美国纽约市布鲁克林市中心驾驶,0.9372222222222224,dpsQ7jGwzHI
https://www.youtube.com/watch?v=JV7icjnErlk,52:57,在美国纽约市曼哈顿中城驾驶 I 4K 60fps,0.8825000000000001,JV7icjnErlk
https://www.youtube.com/watch?v=r-JKOSRHNnA,1:00:17,从恰帕德科尔佐开车到墨西哥恰帕斯州图斯特拉古铁雷斯 I 4K 60fps,1.0047222222222223,r-JKOSRHNnA
https://www.youtube.com/watch?v=ClzPnIf3FWQ,49:08,在圣克里斯托瓦尔德拉斯卡萨斯驾驶，第二部分，墨西哥恰帕斯州 I 4K 60fps,0.8188888888888889,ClzPnIf3FWQ
https://www.youtube.com/watch?v=RANwbqUJOyA,53:26,在美因河畔法兰克福驾驶，第二部分，德国黑森州 I 4K 60fps,0.8905555555555555,RANwbqUJOyA
https://www.youtube.com/watch?v=LqiJjI9bxcA,8:10:02,Just Walk Alone in the Heavy Rain. Forget All the  Worries Poverty. Focus only on the Sound of Rain.,8.167222222222222,LqiJjI9bxcA
https://www.youtube.com/watch?v=LNPEf8hFovM,4:02:17,Walking in the rain that washes away sadness and poverty. Relaxing Sound for Sleep Study Meditation.,4.038055555555555,LNPEf8hFovM
https://www.youtube.com/watch?v=u1COlGD20sI,5:00:07,I am poor but peaceful while Walking in the Heavy Rain. Relaxing Sound for Sleep Study Meditation,5.001944444444445,u1COlGD20sI
https://www.youtube.com/watch?v=qj1iTbZbRIQ,8:11:38,"No matter how much I walk in the rain, my worries don't go away. Sound for Sleep  Meditation.",8.193888888888889,qj1iTbZbRIQ
https://www.youtube.com/watch?v=cEAwxprGm1c,8:00:24,Want to Wash All the Worries while Walking in the Heavy Rain. Relaxing Sound for Sleep Meditation.,8.006666666666666,cEAwxprGm1c
https://www.youtube.com/watch?v=qzQWHmAhnlM,8:00:32,"Relentless Rain Walk, Empty Pockets, Can I Survive? Relaxing Sound for Sleep Study Meditation.",8.008888888888889,qzQWHmAhnlM
https://www.youtube.com/watch?v=U6M8rnX3nEM,8:02:34,"Paradoxical Life, Transparent Pockets, Meaningless Steps. Relaxing Sound for Sleep Study Meditation.",8.042777777777777,U6M8rnX3nEM
https://www.youtube.com/watch?v=z6YmPLt4hk8,8:00:24,"Worrying about having no money, I walked aimlessly in the heavy rain. Sound for Sleep Meditation.",8.006666666666666,z6YmPLt4hk8
https://www.youtube.com/watch?v=hZ8YN0agSxU,8:02:34,"A crazy night in Korea under martial law. Walking in the rain, seeking solace for the heart.",8.042777777777777,hZ8YN0agSxU
https://www.youtube.com/watch?v=AX43Wwfj_vA,8:02:34,Forget Everything while Walking in the Heavy Rain. Relaxing Sound for Sleep Study Meditation.,8.042777777777777,AX43Wwfj_vA
https://www.youtube.com/watch?v=TTNtMfYWr5k,8:07:10,Solo Night Ultra Heavy Rain Walk. Bukchon Street in Seoul. Relaxing Sound for Sleep  Meditation.,8.119444444444445,TTNtMfYWr5k
https://www.youtube.com/watch?v=QZR2dT23rBs,8:05:52,Solo Night Heavy Rain Walk in Bukchon Village in Seoul. Relaxing Sound for Sleep Study Meditation.,8.097777777777779,QZR2dT23rBs
https://www.youtube.com/watch?v=8NQbmd0zU68,8:05:50,This Heavy Rain Walk Drives You to Deepest Sleep Ever. Relaxing Sound for Sleep Study Meditation.,8.097222222222223,8NQbmd0zU68
https://www.youtube.com/watch?v=RrEO-cXto0E,6:08:04,Hypnotic Heavy Rain Walk Brings You to Perfect  Relaxation. Sound for Sleep Study Meditation.,6.134444444444445,RrEO-cXto0E
https://www.youtube.com/watch?v=Fk4UipAntbM,8:00:04,Walking in the Heavy Rain Shower Refreshes Our Exhausted Soul. Relaxing Sound for Sleep Meditation.,8.001111111111111,Fk4UipAntbM
https://www.youtube.com/watch?v=KOrjopRzFZg,6:17:56,We've Been Waiting for Heavy Rain Walk and This is Answer. Relaxing Sound for Sleep Study Meditation,6.2988888888888885,KOrjopRzFZg
https://www.youtube.com/watch?v=KEure986A-w,6:00:01,Merry Christmas Heavy Snow Walk from Seoul Korea. Relaxing Sound for Sleep Study Meditation.,6.000277777777778,KEure986A-w
https://www.youtube.com/watch?v=YwdTP0bjTfo,6:01:26,Seoul Ambient Heavy Rain Walk  Eliminate All Your Stress. Dreamy Sound for Sleep Study Meditation.,6.023888888888889,YwdTP0bjTfo
https://www.youtube.com/watch?v=Hza_I3DuyX4,3:11:35,Gentle Rain Walk Smells Like a Sweat Dream. Relaxing Sound for Sleep Meditation. Ambient Video.,3.1930555555555555,Hza_I3DuyX4
https://www.youtube.com/watch?v=L5nvkZUKg_w,6:18:53,Fiery Rain Showers. Walking in the Sizzling Night Urban. Korea. Relaxing Sound for Sleep. Ambient.,6.314722222222222,L5nvkZUKg_w
https://www.youtube.com/watch?v=nKrn8MIhivI,6:39:58,Rain Walk Renewal: Revitalizing Your Mind and Body with a Refreshing Rain Meditation. Seoul Korea,6.666111111111111,nKrn8MIhivI
https://www.youtube.com/watch?v=GCLGYOoNi-4,6:39:55,Into the Storm Rain Walk: Confronting Inner Turmoil Through a Dark and Heavy Rain Walk. Seoul Korea,6.665277777777778,GCLGYOoNi-4
https://www.youtube.com/watch?v=tNRas6RKZqY,6:02:39,Walking in the Uncertain Foggy Rain. Nobody Knows When the Rain Will Stop. Time to Hot Coffee ☕️,6.0441666666666665,tNRas6RKZqY
https://www.youtube.com/watch?v=EfXAOSv078k,6:04:04,Ultra Rain Walk in Luxurious Residential Area in Seoul. Relaxing Sound for Sleep. Ambient Video.,6.067777777777778,EfXAOSv078k
https://www.youtube.com/watch?v=8mhbumU7mtM,3:28:43,Rain Walk that Wets Inside of Your Brain. Cool Down Overheated Mind. Relaxing Sound for Sleep Study.,3.478611111111112,8mhbumU7mtM
https://www.youtube.com/watch?v=BlWWYRYORzc,6:15:15,Walk in the Heavy Rain Bomb. Eliminate All Your Stress. Relaxing Sound for Sleep Study Meditation.,6.254166666666666,BlWWYRYORzc
https://www.youtube.com/watch?v=c-mdGQAPSb0,9:17:45,9 Hours Mega Dose of Ultra Rain Walk. Calm Your Brain Down. Seoul Korea. Relaxing Sound for Sleep,9.295833333333333,c-mdGQAPSb0
https://www.youtube.com/watch?v=jRwxufo9ZrI,3:00:03,A Serene Walk in the Rain Bomb: Exploring the Beauty of a Stormy Night. Sound for Sleep. Korea.,3.000833333333333,jRwxufo9ZrI
https://www.youtube.com/watch?v=7XTtToZijkc,3:00:41,Rain Walk in Seoul Night Street Chills You Out. Relaxing Sound for Sleep.,3.011388888888889,7XTtToZijkc
https://www.youtube.com/watch?v=xCRxtrPZyRo,3:01:21,Lonely Night Solo Rain Walk on the Carpet of Yellow Leaves. Sound for Deep Sleep Study. Seoul Korea.,3.0225,xCRxtrPZyRo
https://www.youtube.com/watch?v=qSRxuoD2ozE,5:00:03,Seoul Ambience of Relaxing Rain Walk Makes Your Day Calm. Real Rain Sound for Deep Sleep. Korea.,5.0008333333333335,qSRxuoD2ozE
https://www.youtube.com/watch?v=TY84iZY-ShY,3:00:02,Unconsciously Fall Asleep while Walking in the Rain Bomb. Magical Sound for Your Body & Mind.,3.000555555555556,TY84iZY-ShY
https://www.youtube.com/watch?v=ipejIf0LtQs,4:00:16,Walking in the Atomic Rain Bomb Smashes All Your Stress. Real Rain Sound for Deep Sleep. Korea.,4.004444444444444,ipejIf0LtQs
https://www.youtube.com/watch?v=xmYTF5xyNF0,4:06:11,Walking in the Hypnotic Night Rain Bomb Wets Your Dream. Relaxing Sound for Deep Sleep. Seoul Korea.,4.103055555555555,xmYTF5xyNF0
https://www.youtube.com/watch?v=vIEV_O4rqVY,3:00:25,Just Walked When Super Rain Bomb Hit Seoul. Rain Christmas Carol for Finding Peace. Love for All.,3.0069444444444446,vIEV_O4rqVY
https://www.youtube.com/watch?v=91YlddCjEtk,3:00:04,Walking in the Ultra Heavy Rain Bomb Erases All Your Stress. Sound for Sleep Study Meditation.,3.001111111111112,91YlddCjEtk
https://www.youtube.com/watch?v=e2iEbMNQAjI,3:00:03,Heavy Rain Walk in Starbucks Street in Seoul Korea. Sound for Sleep Study. Help Insomnia Tinnitus.,3.000833333333333,e2iEbMNQAjI
